year,state,name,date,contest_date,market_close,poll_estimate,poll_trend_adjusted,date_dropped,vote_percent,winner
2020,South Carolina,Bernie Sanders,2020-02-13,2020-02-29,0.41,0.1349353,0.18,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-13,2020-02-29,0.01,0.12080840000000001,0.0684,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-13,2020-02-29,0.03,0.013699280000000001,0.0325,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-13,2020-02-29,0.05,0.04739995,0.0791,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-13,2020-02-29,0.01,0.01630451,0.0179,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-14,2020-02-29,0.53,0.32681730000000003,0.2497,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-14,2020-02-29,0.41,0.15309630000000002,0.1835,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-14,2020-02-29,0.01,0.10690540000000001,0.0693,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-14,2020-02-29,0.01,0.026851470000000002,0.0399,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-14,2020-02-29,0.04,0.0539406,0.0794,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-14,2020-02-29,0.01,0.01549218,0.017,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-15,2020-02-29,0.56,0.32681730000000003,0.2497,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-15,2020-02-29,0.41,0.15309630000000002,0.1835,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-15,2020-02-29,0.01,0.10690540000000001,0.0693,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-15,2020-02-29,0.03,0.026851470000000002,0.0399,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-15,2020-02-29,0.03,0.0539406,0.0794,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-15,2020-02-29,0.01,0.01549218,0.017,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-16,2020-02-29,0.53,0.32681730000000003,0.2497,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-16,2020-02-29,0.38,0.15309630000000002,0.1835,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-16,2020-02-29,0.01,0.10690540000000001,0.0693,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-16,2020-02-29,0.02,0.026851470000000002,0.0399,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-16,2020-02-29,0.03,0.0539406,0.0794,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-16,2020-02-29,0.01,0.01549218,0.017,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-17,2020-02-29,0.49,0.3278975,0.2483,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-17,2020-02-29,0.46,0.1521757,0.1834,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-17,2020-02-29,0.01,0.10737970000000001,0.0674,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-17,2020-02-29,0.02,0.02627481,0.0402,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-17,2020-02-29,0.04,0.053934170000000003,0.0775,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-17,2020-02-29,0.01,0.015598250000000001,0.0208,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-18,2020-02-29,0.44,0.3291483,0.2437,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-18,2020-02-29,0.53,0.1515841,0.2025,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-18,2020-02-29,0.01,0.1081163,0.0681,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-18,2020-02-29,0.02,0.025581140000000002,0.0449,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-18,2020-02-29,0.04,0.05363166,0.0777,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-18,2020-02-29,0.01,0.01547685,0.0194,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-19,2020-02-29,0.52,0.2723733,0.2435,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-19,2020-02-29,0.45,0.1878888,0.202,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-19,2020-02-29,0.01,0.08436024,0.0754,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-19,2020-02-29,0.01,0.06478974,0.0709,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-19,2020-02-29,0.04,0.08959002,0.0967,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-19,2020-02-29,0.01,0.01872995,0.0195,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-20,2020-02-29,0.48,0.2696035,0.243,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-20,2020-02-29,0.48,0.18862610000000002,0.203,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-20,2020-02-29,0.01,0.08001218,0.0718,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-20,2020-02-29,0.01,0.05867736,0.0649,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-20,2020-02-29,0.04,0.08521077,0.0921,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-20,2020-02-29,0.01,0.01625959,0.017,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-21,2020-02-29,0.43,0.27035170000000003,0.2339,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-21,2020-02-29,0.57,0.1882492,0.2095,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-21,2020-02-29,0.01,0.0798184,0.0706,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-21,2020-02-29,0.01,0.058076090000000004,0.067,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-21,2020-02-29,0.03,0.08418752,0.0951,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-21,2020-02-29,0.01,0.01615569,0.0169,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-22,2020-02-29,0.52,0.27035170000000003,0.2339,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-22,2020-02-29,0.52,0.1882492,0.2095,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-22,2020-02-29,0.01,0.0798184,0.0706,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-22,2020-02-29,0.01,0.058076090000000004,0.067,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-22,2020-02-29,0.01,0.08418752,0.0951,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-22,2020-02-29,0.01,0.01615569,0.0169,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-23,2020-02-29,0.58,0.2672915,0.2653,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-23,2020-02-29,0.46,0.2147366,0.2192,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-23,2020-02-29,0.01,0.08332058,0.0874,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-23,2020-02-29,0.01,0.05929753,0.0607,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-23,2020-02-29,0.01,0.0956955,0.0955,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-23,2020-02-29,0.01,0.008755477000000001,0.0085,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-24,2020-02-29,0.64,0.3055638,0.3044,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-24,2020-02-29,0.39,0.22447970000000003,0.2273,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-24,2020-02-29,0.01,0.07921151,0.0818,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-24,2020-02-29,0.01,0.042470299999999996,0.0424,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-24,2020-02-29,0.01,0.0829425,0.0832,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-24,2020-02-29,0.01,0.029938380000000004,0.0294,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-25,2020-02-29,0.72,0.3032495,0.3049,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-25,2020-02-29,0.29,0.22408740000000002,0.2269,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-25,2020-02-29,0.01,0.07875818,0.0812,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-25,2020-02-29,0.01,0.04334636,0.0415,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-25,2020-02-29,0.01,0.08255198,0.0815,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-25,2020-02-29,0.01,0.03199347,0.0315,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-26,2020-02-29,0.83,0.3110357,0.311,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-26,2020-02-29,0.22,0.21159400000000003,0.2142,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-26,2020-02-29,0.01,0.08018090000000001,0.0821,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-26,2020-02-29,0.01,0.03671241,0.0355,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-26,2020-02-29,0.01,0.07580051,0.0755,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-26,2020-02-29,0.01,0.03196982,0.0319,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-27,2020-02-29,0.92,0.3748703,0.3755,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-27,2020-02-29,0.1,0.1857811,0.1853,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-27,2020-02-29,0.01,0.07270712,0.0722,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-27,2020-02-29,0.01,0.04111651,0.042,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-27,2020-02-29,0.01,0.08384164000000001,0.0823,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-27,2020-02-29,0.01,0.02844105,0.0284,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-28,2020-02-29,0.9,0.385657,0.3844,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-28,2020-02-29,0.12,0.19206109999999998,0.1912,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-28,2020-02-29,0.01,0.07091537,0.0703,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-28,2020-02-29,0.01,0.04220977000000001,0.0426,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-28,2020-02-29,0.01,0.08413222,0.0845,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-28,2020-02-29,0.01,0.026247379999999997,0.026,2020-03-19,0.013000000000000001,0
2020,South Carolina,Joe Biden,2020-02-29,2020-02-29,0.99,0.385657,0.3844,NA,0.48700000000000004,1
2020,South Carolina,Bernie Sanders,2020-02-29,2020-02-29,0.01,0.19206109999999998,0.1912,2020-04-08,0.198,0
2020,South Carolina,Elizabeth Warren,2020-02-29,2020-02-29,0.01,0.07091537,0.0703,2020-03-05,0.071,0
2020,South Carolina,Amy Klobuchar,2020-02-29,2020-02-29,0.01,0.04220977000000001,0.0426,2020-03-02,0.031000000000000003,0
2020,South Carolina,Pete Buttigieg,2020-02-29,2020-02-29,0.01,0.08413222,0.0845,2020-03-01,0.08199999999999999,0
2020,South Carolina,Tulsi Gabbard,2020-02-29,2020-02-29,0.01,0.026247379999999997,0.026,2020-03-19,0.013000000000000001,0
2020,Oklahoma,Joe Biden,2019-12-06,2020-03-03,0.26,0.262,0.2499,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-06,2020-03-03,0.33,0.054000009999999994,0.0649,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-06,2020-03-03,0.1,0.115,0.1094,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-06,2020-03-03,0.01,4.01e-9,0.0037,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-07,2020-03-03,0.26,0.262,0.2499,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-07,2020-03-03,0.34,0.054000009999999994,0.0649,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-07,2020-03-03,0.1,0.115,0.1094,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-07,2020-03-03,0.01,4.01e-9,0.0037,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-08,2020-03-03,0.26,0.262,0.2499,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-08,2020-03-03,0.33,0.054000009999999994,0.0649,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-08,2020-03-03,0.09,0.115,0.1094,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-08,2020-03-03,0.01,4.01e-9,0.0037,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-09,2020-03-03,0.25,0.262,0.2512,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-09,2020-03-03,0.33,0.054000009999999994,0.0678,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-09,2020-03-03,0.11,0.115,0.1122,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-09,2020-03-03,0.01,4.01e-9,0.002,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-10,2020-03-03,0.28,0.262,0.2548,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-10,2020-03-03,0.36,0.054000009999999994,0.0658,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-10,2020-03-03,0.11,0.115,0.1118,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-10,2020-03-03,0.01,4.01e-9,0.0031,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-11,2020-03-03,0.29,0.262,0.2539,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-11,2020-03-03,0.35,0.054000009999999994,0.0656,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-11,2020-03-03,0.11,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-11,2020-03-03,0.01,4.01e-9,0.0041,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-12,2020-03-03,0.29,0.262,0.2539,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-12,2020-03-03,0.34,0.054000009999999994,0.0656,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-12,2020-03-03,0.11,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-12,2020-03-03,0.01,4.01e-9,0.0041,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-13,2020-03-03,0.29,0.262,0.2539,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-13,2020-03-03,0.32,0.054000009999999994,0.0656,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-13,2020-03-03,0.09,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-13,2020-03-03,0.01,4.01e-9,0.0041,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-14,2020-03-03,0.29,0.262,0.2539,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-14,2020-03-03,0.31,0.054000009999999994,0.0656,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-14,2020-03-03,0.09,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-14,2020-03-03,0.01,4.01e-9,0.0041,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-15,2020-03-03,0.28,0.262,0.2565,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-15,2020-03-03,0.3,0.054000009999999994,0.0668,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-15,2020-03-03,0.12,0.115,0.1123,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-15,2020-03-03,0.01,4.01e-9,0.0053,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-16,2020-03-03,0.31,0.262,0.253,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-16,2020-03-03,0.36,0.054000009999999994,0.0678,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-16,2020-03-03,0.1,0.115,0.1134,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-16,2020-03-03,0.01,4.01e-9,0.0034,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-17,2020-03-03,0.3,0.262,0.2576,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-17,2020-03-03,0.38,0.054000009999999994,0.0718,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-17,2020-03-03,0.02,0.115,0.1101,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-17,2020-03-03,0.01,4.01e-9,0.0054,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-18,2020-03-03,0.3,0.262,0.2625,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-18,2020-03-03,0.39,0.054000009999999994,0.0695,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-18,2020-03-03,0.03,0.115,0.1107,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-18,2020-03-03,0.01,4.01e-9,0.0055,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-19,2020-03-03,0.33,0.262,0.2616,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-19,2020-03-03,0.37,0.054000009999999994,0.0707,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-19,2020-03-03,0.05,0.115,0.1135,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-19,2020-03-03,0.01,4.01e-9,0.0054,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-20,2020-03-03,0.38,0.262,0.2622,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-20,2020-03-03,0.39,0.054000009999999994,0.071,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-20,2020-03-03,0.05,0.115,0.1137,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-20,2020-03-03,0.01,4.01e-9,0.0058,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-21,2020-03-03,0.39,0.262,0.2622,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-21,2020-03-03,0.35,0.054000009999999994,0.071,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-21,2020-03-03,0.05,0.115,0.1137,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-21,2020-03-03,0.01,4.01e-9,0.0058,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-22,2020-03-03,0.38,0.262,0.2622,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-22,2020-03-03,0.39,0.054000009999999994,0.071,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-22,2020-03-03,0.08,0.115,0.1137,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-22,2020-03-03,0.01,4.01e-9,0.0058,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-23,2020-03-03,0.48,0.262,0.2623,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-23,2020-03-03,0.33,0.054000009999999994,0.0714,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-23,2020-03-03,0.05,0.115,0.1094,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-23,2020-03-03,0.01,4.01e-9,0.0065,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-24,2020-03-03,0.41,0.262,0.2623,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-24,2020-03-03,0.36,0.054000009999999994,0.0714,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-24,2020-03-03,0.05,0.115,0.1094,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-24,2020-03-03,0.01,4.01e-9,0.0065,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-25,2020-03-03,0.44,0.262,0.2648,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-25,2020-03-03,0.32,0.054000009999999994,0.0701,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-25,2020-03-03,0.12,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-25,2020-03-03,0.01,4.01e-9,0.0067,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-26,2020-03-03,0.41,0.262,0.2648,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-26,2020-03-03,0.35,0.054000009999999994,0.0701,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-26,2020-03-03,0.12,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-26,2020-03-03,0.01,4.01e-9,0.0067,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-27,2020-03-03,0.38,0.262,0.2648,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-27,2020-03-03,0.38,0.054000009999999994,0.0701,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-27,2020-03-03,0.14,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-27,2020-03-03,0.01,4.01e-9,0.0067,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-28,2020-03-03,0.38,0.262,0.2648,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-28,2020-03-03,0.38,0.054000009999999994,0.0701,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-28,2020-03-03,0.23,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-28,2020-03-03,0.01,4.01e-9,0.0067,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-29,2020-03-03,0.38,0.262,0.2648,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-29,2020-03-03,0.37,0.054000009999999994,0.0701,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-29,2020-03-03,0.2,0.115,0.1139,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-29,2020-03-03,0.01,4.01e-9,0.0067,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-30,2020-03-03,0.37,0.262,0.2737,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-30,2020-03-03,0.39,0.054000009999999994,0.0709,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-30,2020-03-03,0.21,0.115,0.1159,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-30,2020-03-03,0.01,4.01e-9,0.006,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2019-12-31,2020-03-03,0.38,0.262,0.2737,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2019-12-31,2020-03-03,0.37,0.054000009999999994,0.0709,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2019-12-31,2020-03-03,0.22,0.115,0.1159,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2019-12-31,2020-03-03,0.01,4.01e-9,0.006,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2020-01-01,2020-03-03,0.4,0.262,0.2728,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2020-01-01,2020-03-03,0.36,0.054000009999999994,0.0714,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2020-01-01,2020-03-03,0.21,0.115,0.1172,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2020-01-01,2020-03-03,0.01,4.01e-9,0.0068,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2020-01-02,2020-03-03,0.39,0.262,0.2728,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2020-01-02,2020-03-03,0.34,0.054000009999999994,0.0714,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2020-01-02,2020-03-03,0.21,0.115,0.1172,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2020-01-02,2020-03-03,0.01,4.01e-9,0.0068,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2020-01-03,2020-03-03,0.38,0.262,0.272,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2020-01-03,2020-03-03,0.39,0.054000000000000006,0.0693,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2020-01-03,2020-03-03,0.18,0.115,0.1129,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2020-01-03,2020-03-03,0.01,1.776e-17,0.006,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2020-01-04,2020-03-03,0.49,0.262,0.272,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2020-01-04,2020-03-03,0.38,0.054000000000000006,0.0693,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2020-01-04,2020-03-03,0.13,0.115,0.1129,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2020-01-04,2020-03-03,0.01,1.776e-17,0.006,2020-03-19,0.017,0
2020,Oklahoma,Joe Biden,2020-01-05,2020-03-03,0.49,0.262,0.272,NA,0.387,1
2020,Oklahoma,Bernie Sanders,2020-01-05,2020-03-03,0.37,0.054000000000000006,0.0693,2020-04-08,0.254,0
2020,Oklahoma,Elizabeth Warren,2020-01-05,2020-03-03,0.04,0.115,0.1129,2020-03-05,0.134,0
2020,Oklahoma,Tulsi Gabbard,2020-01-05,2020-03-03,0.01,1.776e-17,0.006,2020-03-19,0.017,0
